revenue,num_purchases,purchase,ab_group,av_site visit
0,0,0,A,5.548828444
0,0,0,A,3.707720129
0,0,0,A,6.196386398
0,0,0,A,3.486749296
0,0,0,A,6.024398676
0,0,0,A,7.677268872
0,0,0,A,4.361092028
0,0,0,A,6.659551122
0,0,0,A,8.715379767
0,0,0,A,6.280939846
0,0,0,A,7.869576979
0,0,0,A,6.269014097
0,0,0,A,6.148885763
0,0,0,A,4.374188752
0,0,0,A,8.342023097
0,0,0,A,6.773617674
0,0,0,A,6.653184659
0,0,0,A,6.576652954
0,0,0,A,7.663026185
0,0,0,A,5.673456503
0,0,0,A,8.510948096
0,0,0,A,10.82062353
0,0,0,A,8.548664841
0,0,0,A,7.541815552
0,0,0,A,7.098953024
0,0,0,A,7.840909706
0,0,0,A,9.792744453
0,0,0,A,7.510929112
0,0,0,A,5.2442705
0,0,0,A,3.953938535
0,0,0,A,6.351020961
0,0,0,A,7.453594566
0,0,0,A,5.337725629
0,0,0,A,11.43076715
0,0,0,A,2.836260496
0,0,0,A,7.06541768
0,0,0,A,7.195918801
0,0,0,A,7.464119694
0,0,0,A,7.344484761
0,0,0,A,4.957252162
0,0,0,A,7.479535629
0,0,0,A,10.40929546
0,0,0,A,6.968863449
0,0,0,A,6.950653091
0,0,0,A,8.337812137
0,0,0,A,6.998547082
0,0,0,A,6.320787083
0,0,0,A,8.705893737
0,0,0,A,7.873612862
0,0,0,A,5.201124072
0,0,0,A,9.536789907
0,0,0,A,7.977154286
0,0,0,A,9.592487363
0,0,0,A,9.353654054
0,0,0,A,6.738320184
0,0,0,A,7.665290827
0,0,0,A,8.432917998
0,0,0,A,8.820762918
0,0,0,A,6.002798177
0,0,0,A,6.008339273
0,0,0,A,3.927817847
0,0,0,A,7.1291437
0,0,0,A,7.085169631
0,0,0,A,5.780076567
0,0,0,A,8.095629614
0,0,0,A,4.95002168
0,0,0,A,6.959070465
0,0,0,A,4.771087692
0,0,0,A,8.073299245
0,0,0,A,7.522161372
0,0,0,A,5.833091013
0,0,0,A,11.46154445
0,0,0,A,7.408494998
0,0,0,A,6.308456609
0,0,0,A,7.937350251
0,0,0,A,4.872419044
0,0,0,A,8.601024451
0,0,0,A,6.774540811
0,0,0,A,3.482456481
0,0,0,A,9.290607881
0,0,0,A,4.24922418
0,0,0,A,6.396654857
0,0,0,A,11.60302545
0,0,0,A,6.04039214
0,0,0,A,6.742331056
0,0,0,A,7.134969014
0,0,0,A,9.789502105
0,0,0,A,5.256607796
0,0,0,A,7.25751433
0,0,0,A,9.213600965
0,0,0,A,6.744027264
0,0,0,A,6.992885478
0,0,0,A,6.012834451
0,0,0,A,6.573053628
0,0,0,A,8.092607818
0,0,0,A,8.852954483
0,0,0,A,7.362356332
0,0,0,A,6.123356247
0,0,0,A,7.857482974
0,0,0,A,6.699534783
0,0,0,A,6.656445198
0,0,0,A,3.636252035
0,0,0,A,6.161263986
0,0,0,A,9.109882189
0,0,0,A,5.648377186
0,0,0,A,6.371145805
0,0,0,A,4.514360075
0,0,0,A,9.961478458
0,0,0,A,9.232618499
0,0,0,A,10.8811595
0,0,0,A,10.98480552
0,0,0,A,5.856592356
0,0,0,A,4.171944415
0,0,0,A,3.819869921
0,0,0,A,2.386096998
0,0,0,A,4.066170181
0,0,0,A,9.206561476
0,0,0,A,8.736248123
0,0,0,A,8.379241894
0,0,0,A,9.096057869
0,0,0,A,6.742021828
0,0,0,A,6.284204932
0,0,0,A,9.82556357
0,0,0,A,7.878496849
0,0,0,A,7.913171334
0,0,0,A,8.423441063
0,0,0,A,4.5341143
0,0,0,A,1.40216925
0,0,0,A,8.498560778
0,0,0,A,8.940020411
0,0,0,A,9.071310519
0,0,0,A,8.410658115
0,0,0,A,0.938836269
0,0,0,A,6.137312443
0,0,0,A,8.395201252
0,0,0,A,10.44247383
0,0,0,A,5.610260263
0,0,0,A,6.024569206
0,0,0,A,3.874457793
0,0,0,A,5.617263373
0,0,0,A,3.811166056
0,0,0,A,4.436652848
0,0,0,A,5.933762981
0,0,0,A,9.957367542
0,0,0,A,5.375255927
0,0,0,A,8.591979526
0,0,0,A,6.865949576
0,0,0,A,7.869745236
0,0,0,A,5.707580744
0,0,0,A,7.763634489
0,0,0,A,6.626907083
0,0,0,A,6.78054575
0,0,0,A,5.142102413
0,0,0,A,6.436408871
0,0,0,A,8.128487384
0,0,0,A,4.524596438
0,0,0,A,7.275113052
0,0,0,A,7.633035597
0,0,0,A,8.621979209
0,0,0,A,9.058795872
0,0,0,A,6.732917786
0,0,0,A,7.03939931
0,0,0,A,8.403211627
0,0,0,A,5.284401954
0,0,0,A,6.220378868
0,0,0,A,9.633801159
0,0,0,A,6.805463631
0,0,0,A,8.544949555
0,0,0,A,6.293331712
0,0,0,A,3.126844053
0,0,0,A,5.510943442
0,0,0,A,5.718872121
0,0,0,A,4.134018486
0,0,0,A,9.670658432
0,0,0,A,3.026272129
0,0,0,A,11.88493242
0,0,0,A,5.218027031
0,0,0,A,7.964760147
0,0,0,A,5.927055458
0,0,0,A,7.516465661
0,0,0,A,6.466274403
0,0,0,A,2.281468728
0,0,0,A,5.993432655
0,0,0,A,4.717036422
0,0,0,A,7.567733878
0,0,0,A,7.356603778
0,0,0,A,5.46575065
0,0,0,A,9.337824299
0,0,0,A,14.22240657
0,0,0,A,4.367290234
0,0,0,A,8.236735443
0,0,0,A,7.934107902
0,0,0,A,9.394190233
0,0,0,A,8.21623998
0,0,0,A,7.0674072
0,0,0,A,7.683753569
0,0,0,A,3.974274836
0,0,0,A,5.580697138
0,0,0,A,5.821463123
0,0,0,A,4.284639903
0,0,0,A,7.302011358
0,0,0,A,9.576971383
0,0,0,A,8.121318292
0,0,0,A,10.03779416
0,0,0,A,6.010933607
0,0,0,A,7.038940016
0,0,0,A,4.271897882
0,0,0,A,9.965607564
0,0,0,A,9.37612312
0,0,0,A,6.454532826
0,0,0,A,8.70149633
0,0,0,A,4.91819846
0,0,0,A,8.004832484
0,0,0,A,9.333590601
0,0,0,A,7.937350251
0,0,0,A,5.77288019
0,0,0,A,8.599128154
0,0,0,A,3.802962414
0,0,0,A,5.623475221
0,0,0,A,8.902162694
0,0,0,A,8.169269126
0,0,0,A,5.913781383
0,0,0,A,8.781290848
0,0,0,A,4.409986463
0,0,0,A,7.165809979
0,0,0,A,6.509909685
0,0,0,A,7.728532541
0,0,0,A,8.29694854
0,0,0,A,6.493336418
0,0,0,A,8.964908733
0,0,0,A,10.13752935
0,0,0,A,9.881452019
0,0,0,A,10.27754606
6.143815,1,1,A,9.094998308
0,0,0,A,2.703110471
0,0,0,A,2.012185536
0,0,0,A,8.657522262
0,0,0,A,3.349115463
0,0,0,A,6.073052095
0,0,0,A,6.932438186
0,0,0,A,6.07747906
0,0,0,A,4.21574568
0,0,0,A,8.190753665
0,0,0,A,6.321921678
0,0,0,A,5.509529178
0,0,0,A,5.815633262
0,0,0,A,8.241928658
0,0,0,A,7.362356332
0,0,0,A,9.506303645
0,0,0,A,7.113354872
0,0,0,A,11.95419954
0,0,0,A,7.441827979
0,0,0,A,4.222985257
0,0,0,A,6.369376837
0,0,0,A,8.872786015
0,0,0,A,11.29688953
0,0,0,A,12.43972419
0,0,0,A,10.78884579
0,0,0,A,4.169024937
0,0,0,A,10.69635018
0,0,0,A,5.697194314
0,0,0,A,5.56530394
0,0,0,A,4.361092028
0,0,0,A,7.616487341
0,0,0,A,8.667681317
0,0,0,A,6.103438313
0,0,0,A,3.6861742
0,0,0,A,11.80715244
0,0,0,A,5.504072209
0,0,0,A,7.808258847
0,0,0,A,6.857975581
0,0,0,A,7.947779881
0,0,0,A,7.977497621
0,0,0,A,6.788392415
0,0,0,A,5.30048182
0,0,0,A,4.390405042
0,0,0,A,8.25456836
0,0,0,A,5.693788257
0,0,0,A,7.293657649
0,0,0,A,0.923702277
0,0,0,A,5.824919203
1.99,1,1,A,5.213015715
0,0,0,A,4.164859451
0,0,0,A,7.316258593
0,0,0,A,4.517670636
1.99,1,1,A,7.135735263
0,0,0,A,6.816222953
0,0,0,A,7.012621513
0,0,0,A,3.387305146
0,0,0,A,6.500760168
2.480995,2,1,A,5.031867108
0,0,0,A,7.208990514
0,0,0,A,5.303114808
0,0,0,A,1.882091414
0,0,0,A,5.837804469
0,0,0,A,8.568773769
0,0,0,A,7.147699666
0,0,0,A,5.964326551
0,0,0,A,4.727572918
0,0,0,A,5.261073415
0,0,0,A,10.34811375
0,0,0,A,7.388829449
0,0,0,A,5.210046215
0,0,0,A,8.845446604
0,0,0,A,6.043652679
0,0,0,A,8.386238182
0,0,0,A,8.453959158
0,0,0,A,10.39888174
0,0,0,A,7.51330062
0,0,0,A,9.580136425
0,0,0,A,4.991744749
0,0,0,A,8.733797035
0,0,0,A,6.701701654
0,0,0,A,8.598918971
0,0,0,A,7.099719273
0,0,0,A,10.21695552
0,0,0,A,6.864112397
0,0,0,A,10.54739313
0,0,0,A,6.115266291
0,0,0,A,4.406448529
0,0,0,A,7.329432623
0,0,0,A,5.288599272
0,0,0,A,7.720365279
0,0,0,A,6.871470209
0,0,0,A,6.693964128
0,0,0,A,8.298835741
0,0,0,A,10.41717168
0,0,0,A,5.966773092
0,0,0,A,8.192763648
0,0,0,A,5.878681708
0,0,0,A,10.96277755
0,0,0,A,7.985610313
0,0,0,A,11.08919732
0,0,0,A,3.113801899
0,0,0,A,2.789730747
0,0,0,A,6.954325176
0,0,0,A,8.06641437
0,0,0,A,8.30375156
0,0,0,A,6.386880063
0,0,0,A,6.213441697
0,0,0,A,9.279443834
0,0,0,A,6.093784027
0,0,0,A,6.683122951
0,0,0,A,7.099105364
0,0,0,A,3.505212039
0,0,0,A,7.526435997
0,0,0,A,8.314556357
0,0,0,A,8.10203473
0,0,0,A,7.068325789
0,0,0,A,9.925780791
0,0,0,A,9.961933205
0,0,0,A,6.972537807
0,0,0,A,7.820227797
0,0,0,A,6.427168405
0,0,0,A,7.854465725
0,0,0,A,7.292884579
0,0,0,A,9.107217369
0,0,0,A,4.145923771
0,0,0,A,6.899973773
0,0,0,A,6.226977252
0,0,0,A,4.647264536
0,0,0,A,6.080882844
0,0,0,A,8.181997504
0,0,0,A,6.198209935
0,0,0,A,10.74557203
0,0,0,A,5.754915396
0,0,0,A,6.645106072
0,0,0,A,7.279283086
0,0,0,A,6.992119228
0,0,0,A,8.146113391
0,0,0,A,6.457390913
0,0,0,A,6.768535872
0,0,0,A,5.65529162
0,0,0,A,7.901809472
0,0,0,A,5.3820544
0,0,0,A,10.31503543
0,0,0,A,9.472443157
0,0,0,A,6.693809514
0,0,0,A,7.42585043
0,0,0,A,7.533725597
0,0,0,A,5.454636625
0,0,0,A,8.074890861
0,0,0,A,7.948634806
0,0,0,A,8.055143457
0,0,0,A,7.228230874
0,0,0,A,7.194690983
0,0,0,A,8.652138053
0,0,0,A,6.318517894
0,0,0,A,10.82062353
0,0,0,A,7.885916052
0,0,0,A,4.628829078
0,0,0,A,6.370825208
0,0,0,A,7.547213403
0,0,0,A,11.10918801
0,0,0,A,9.597107596
0,0,0,A,8.698201686
0,0,0,A,5.595221768
0,0,0,A,7.47339654
0,0,0,A,8.603343662
0,0,0,A,5.040048013
0,0,0,A,7.046898094
0,0,0,A,7.034960976
0,0,0,A,7.346815341
14.726745,1,1,A,5.58816409
0,0,0,A,4.351196726
0,0,0,A,4.694885678
0,0,0,A,5.268431227
0,0,0,A,5.277539817
0,0,0,A,10.65656888
6.079757,2,1,A,7.670304416
0,0,0,A,5.821099325
0,0,0,A,5.080934347
0,0,0,A,5.576954567
0,0,0,A,7.509821803
0,0,0,A,9.617862265
0,0,0,A,1.894096744
0,0,0,A,7.554682629
1.471418,1,1,A,8.320827323
0,0,0,A,12.38042514
0,0,0,A,5.678599695
0,0,0,A,11.0647501
0,0,0,A,5.439125193
0,0,0,A,3.542628651
0,0,0,A,4.622016963
0,0,0,A,5.573402991
0,0,0,A,6.292028861
0,0,0,A,6.791316441
0,0,0,A,6.937338089
0,0,0,A,8.476169018
0,0,0,A,6.129752268
0,0,0,A,6.328238118
0,0,0,A,8.311329925
0,0,0,A,8.042503754
0,0,0,A,6.870703959
0,0,0,A,4.120712578
0,0,0,A,6.753433713
0,0,0,A,6.558642685
0,0,0,A,9.404244697
0,0,0,A,2.62951416
0,0,0,A,7.631425792
0,0,0,A,6.44515821
0,0,0,A,3.678907337
3.914447,1,1,A,6.848309926
0,0,0,A,8.136927494
0,0,0,A,9.273595783
0,0,0,A,10.44583896
0,0,0,A,8.865682862
0,0,0,A,10.98813427
0,0,0,A,6.451197255
0,0,0,A,7.683428425
0,0,0,A,7.712207111
0,0,0,A,6.26950295
0,0,0,A,8.14755494
0,0,0,A,6.69829787
0,0,0,A,6.12318799
0,0,0,A,7.437439667
0,0,0,A,5.422681529
0,0,0,A,4.457384779
0,0,0,A,8.269318091
0,0,0,A,7.541974714
0,0,0,A,5.215293999
0,0,0,A,8.97285317
0,0,0,A,6.224337444
0,0,0,A,2.074831531
0,0,0,A,5.218027031
0,0,0,A,7.051488769
0,0,0,A,6.930296326
0,0,0,A,7.574584647
0,0,0,A,9.358247002
0,0,0,A,5.2863892
0,0,0,A,5.346138455
0,0,0,A,9.504630174
0,0,0,A,6.742331056
0,0,0,A,4.3229842
0,0,0,A,5.396024239
0,0,0,A,6.183930868
0,0,0,A,4.19585503
49.104126,3,1,A,4.906857061
0,0,0,A,7.377922333
0,0,0,A,6.832502908
0,0,0,A,7.459403964
0,0,0,A,6.28762918
0,0,0,A,7.006502887
0,0,0,A,7.470879513
0,0,0,A,7.95960786
0,0,0,A,4.362551767
0,0,0,A,10.71335773
0,0,0,A,4.198710844
0,0,0,A,9.578726708
0,0,0,A,6.314138677
0,0,0,A,6.966109954
0,0,0,A,4.9057975
0,0,0,A,8.528712801
0,0,0,A,7.001759872
0,0,0,A,8.804846761
1.584099,1,1,A,10.17688318
0,0,0,A,5.636626515
0,0,0,A,3.455553628
0,0,0,A,8.563780643
0,0,0,A,3.356382326
0,0,0,A,8.857661118
0,0,0,A,6.101746653
0,0,0,A,5.317980499
0,0,0,A,10.17851118
0,0,0,A,7.403965714
0,0,0,A,7.980603545
0,0,0,A,10.49127731
0,0,0,A,9.897086233
0,0,0,A,6.893234417
1.99,1,1,A,7.37574182
0,0,0,A,5.281969056
0,0,0,A,7.540703695
0,0,0,A,3.887363523
0,0,0,A,7.588311195
0,0,0,A,8.456751306
0,0,0,A,7.823224582
0,0,0,A,3.389651642
0,0,0,A,10.61897037
0,0,0,A,9.039660103
0,0,0,A,5.145867721
0,0,0,A,8.786984285
0,0,0,A,9.074452823
0,0,0,A,9.422625585
0,0,0,A,9.334800229
0,0,0,A,6.939939244
0,0,0,A,8.274188435
0,0,0,A,8.434896149
0,0,0,A,8.889216037
0,0,0,A,6.033864242
0,0,0,A,2.510406734
0,0,0,A,6.240972102
0,0,0,A,8.710077413
0,0,0,A,5.478856469
0,0,0,A,7.403651939
0,0,0,A,6.210299393
0,0,0,A,11.61826858
0,0,0,A,6.391529855
0,0,0,A,5.971316018
0,0,0,A,7.394288691
0,0,0,A,4.732816155
0,0,0,A,6.167607712
0,0,0,A,7.8962229
0,0,0,A,7.668039775
0,0,0,A,8.7557295
0,0,0,A,8.748098839
0,0,0,A,7.601264674
0,0,0,A,3.104652382
0,0,0,A,3.428750819
0,0,0,A,7.411150722
0,0,0,A,9.262827365
0,0,0,A,8.419107321
0,0,0,A,8.25047336
0,0,0,A,7.652207746
0,0,0,A,8.562329999
0,0,0,A,6.926621967
0,0,0,A,6.227470653
0,0,0,A,9.77100753
0,0,0,A,0.938836269
0,0,0,A,4.297663867
0,0,0,A,5.400448931
0,0,0,A,10.92010406
0,0,0,A,9.789502105
0,0,0,A,11.47078492
0,0,0,A,8.625385266
0,0,0,A,8.163102752
0,0,0,A,5.886908088
0,0,0,A,9.489286999
0,0,0,A,7.153991095
0,0,0,A,7.518837169
0,0,0,A,9.955539458
0,0,0,A,6.157587354
0,0,0,A,6.436090548
0,0,0,A,7.446218564
0,0,0,A,9.669166861
0,0,0,A,8.248056378
0,0,0,A,8.488047019
0,0,0,A,1.754980435
0,0,0,A,4.644513314
0,0,0,A,5.801017682
0,0,0,A,11.40790245
0,0,0,A,8.606090336
0,0,0,A,7.832392288
0,0,0,A,6.578060397
0,0,0,A,9.473429959
0,0,0,A,5.111261448
0,0,0,A,9.841425157
10.292411,1,1,A,5.719058567
0,0,0,A,9.479027899
0,0,0,A,6.069132173
0,0,0,A,8.490066097
0,0,0,A,7.486938916
0,0,0,A,9.984106686
0,0,0,A,10.8721555
0,0,0,A,8.498560778
0,0,0,A,9.428687367
0,0,0,A,7.771044597
0,0,0,A,7.54292741
0,0,0,A,8.816138138
0,0,0,A,12.56770829
0,0,0,A,6.21823246
0,0,0,A,4.961112967
0,0,0,A,4.353397703
0,0,0,A,9.701581252
0,0,0,A,9.946903805
0,0,0,A,8.769039955
0,0,0,A,8.544126462
0,0,0,A,5.724313173
0,0,0,A,6.83480393
0,0,0,A,10.7245627
0,0,0,A,6.504229891
0,0,0,A,9.75077582
0,0,0,A,7.247953267
0,0,0,A,8.555486051
0,0,0,A,5.426853836
0,0,0,A,6.606648089
0,0,0,A,4.071545295
0,0,0,A,6.671808837
0,0,0,A,7.298919076
0,0,0,A,7.470563464
0,0,0,A,7.607190032
0,0,0,A,7.567574716
0,0,0,A,7.316258593
0,0,0,A,12.82222128
0,0,0,A,4.489667294
0,0,0,A,5.392645466
0,0,0,A,4.695776983
0,0,0,A,7.819895831
0,0,0,A,8.766102287
0,0,0,A,8.965649972
0,0,0,A,7.317961621
0,0,0,A,8.171629265
0,0,0,A,7.015681962
0,0,0,A,4.439085746
0,0,0,A,9.050237526
0,0,0,A,6.414085323
0,0,0,A,8.372459337
0,0,0,A,5.648954715
0,0,0,A,8.788812369
0,0,0,A,9.345414032
0,0,0,A,4.957766027
0,0,0,A,5.173902895
0,0,0,A,5.833091013
0,0,0,A,8.397738743
0,0,0,A,7.250884113
0,0,0,A,6.16827619
0,0,0,A,6.727203885
0,0,0,A,5.914313437
0,0,0,A,10.9369661
0,0,0,A,7.289946911
0,0,0,A,7.0776663
0,0,0,A,5.755661181
0,0,0,A,6.617093636
0,0,0,A,6.273918547
0,0,0,A,9.787483027
0,0,0,A,9.703482096
0,0,0,A,4.721724867
4.28244,1,1,A,8.309244908
0,0,0,A,3.753685991
0,0,0,A,6.027497779
0,0,0,A,6.949429821
0,0,0,A,2.79253199
0,0,0,A,10.31261617
0,0,0,A,3.336082404
0,0,0,A,6.170609044
0,0,0,A,7.835061655
2.33864,1,1,A,8.549697117
0,0,0,A,5.618427526
0,0,0,A,7.746383648
0,0,0,A,8.673756742
0,0,0,A,7.364068455
0.988025,1,1,A,4.989211806
0,0,0,A,6.333740561
0,0,0,A,5.805408268
0,0,0,A,4.408222043
2.679447,4,1,A,2.718353603
0,0,0,A,7.469149199
0,0,0,A,9.521137503
0,0,0,A,5.915729975
0,0,0,A,6.765609573
1.9727,1,1,A,7.441200427
0,0,0,A,8.988596523
0,0,0,A,4.869181243
0,0,0,A,6.871470209
0,0,0,A,11.18671334
0,0,0,A,8.5814976
0,0,0,A,6.563815436
0,0,0,A,9.165961632
0,0,0,A,7.929503585
0,0,0,A,8.579824129
0,0,0,A,5.064872671
0,0,0,A,5.767520992
0,0,0,A,7.940938207
0,0,0,A,6.558328909
0,0,0,A,6.699844011
0,0,0,A,8.755956873
0,0,0,A,6.901965566
0,0,0,A,5.42977104
0,0,0,A,2.457546902
0,0,0,A,6.423821464
0,0,0,A,5.09759629
0,0,0,A,2.469552232
0,0,0,A,7.740481028
0,0,0,A,7.363756953
0,0,0,A,10.01854016
0,0,0,A,3.578208084
0,0,0,A,8.234516276
0,0,0,A,6.021119947
0,0,0,A,3.951000867
0,0,0,A,7.231618742
0,0,0,A,8.249914021
0,0,0,A,5.519408564
0,0,0,A,5.106477506
0,0,0,A,8.269318091
0,0,0,A,6.103606569
0,0,0,A,8.779699232
0,0,0,A,8.341832103
0,0,0,A,8.506066383
0,0,0,A,7.8014581
0,0,0,A,5.801931724
0,0,0,A,8.164189598
0,0,0,A,8.076834906
0,0,0,A,7.556274244
0,0,0,A,6.229121386
0,0,0,A,5.020912244
84.940002,6,1,A,10.14330464
0,0,0,A,7.101404112
0,0,0,A,8.924890967
0,0,0,A,8.927569429
0,0,0,A,5.93182121
0,0,0,A,5.239763954
0,0,0,A,4.558470568
0,0,0,A,7.915379132
0,0,0,A,4.41564352
0,0,0,A,7.788377292
0,0,0,A,7.034808636
0,0,0,A,10.27053385
0,0,0,A,6.664516963
0,0,0,A,7.450611424
2.387781,1,1,A,7.899437964
0,0,0,A,4.748454916
0,0,0,A,3.415863279
0,0,0,A,8.486232577
0,0,0,A,9.132978807
0,0,0,A,5.806688382
0,0,0,A,9.167889761
0,0,0,A,6.908552581
0,0,0,A,5.879397936
0,0,0,A,10.56523742
0,0,0,A,9.18004061
0,0,0,A,5.847933966
0,0,0,A,6.949736775
0,0,0,A,6.955857675
0,0,0,A,3.185997588
0,0,0,A,3.788055796
0,0,0,A,8.594921741
0,0,0,A,6.942083377
0,0,0,A,5.186171979
0,0,0,A,8.115772648
0,0,0,A,8.594921741
0,0,0,A,7.413026555
0,0,0,A,7.4700928
0,0,0,A,6.975902938
0,0,0,A,4.70496288
0,0,0,A,5.896896614
0,0,0,A,9.856195351
10.315577,1,1,A,5.666012289
0,0,0,A,5.657590368
0,0,0,A,8.651060302
0,0,0,A,7.243021532
0,0,0,A,7.554682629
0,0,0,A,7.169955001
0,0,0,A,8.289781721
0,0,0,A,8.492894626
0,0,0,A,6.708816176
0,0,0,A,6.880515134
0,0,0,A,8.196785888
0,0,0,A,11.05514584
0,0,0,A,7.272177658
0,0,0,A,5.997250259
0,0,0,A,7.728205123
0,0,0,A,5.60402113
0,0,0,A,10.56449164
0,0,0,A,8.343751137
0,0,0,A,7.080267455
0,0,0,A,6.684362137
0,0,0,A,8.076127774
0,0,0,A,5.442854121
0,0,0,A,1.188256096
0,0,0,A,6.31543698
0,0,0,A,7.333775461
0,0,0,A,5.774173946
0,0,0,A,5.293005774
0,0,0,A,10.30840521
0,0,0,A,7.722814093
0,0,0,A,7.218838068
0,0,0,A,9.848582881
0,0,0,A,2.274010871
0,0,0,A,4.71439434
0,0,0,A,-12.07348633
0,0,0,A,4.813019945
0,0,0,A,7.762483978
0,0,0,A,5.723938006
0,0,0,A,8.245825842
0,0,0,A,7.634481694
0,0,0,A,8.785388122
0,0,0,A,8.786302164
0,0,0,A,4.790064299
0,0,0,A,7.663671926
23.692115,1,1,A,2.654143277
0,0,0,A,2.967300492
0,0,0,A,7.997720235
0,0,0,A,7.440732038
0,0,0,A,8.448784133
0,0,0,A,6.47878905
0,0,0,A,5.322768988
0,0,0,A,7.497032033
0,0,0,A,8.47837909
0,0,0,A,5.93358563
0,0,0,A,7.96561962
0,0,0,A,8.843809514
0,0,0,A,6.401616151
0,0,0,A,7.867221388
0,0,0,A,8.544949555
0,0,0,A,6.628616933
0,0,0,A,6.351825863
0,0,0,A,9.257611413
0,0,0,A,9.399210643
0,0,0,A,5.735543159
0,0,0,A,7.167190137
0,0,0,A,11.8099173
0,0,0,A,9.121932994
0,0,0,A,9.790720828
0,0,0,A,4.927379809
0,0,0,A,7.240399913
0,0,0,A,7.091295078
0,0,0,A,5.911298462
0,0,0,A,9.337519618
0,0,0,A,11.40271833
0,0,0,A,8.581706783
0,0,0,A,6.387041498
0,0,0,A,3.705337253
0,0,0,A,9.497604328
0,0,0,A,7.82272436
0,0,0,A,6.385115643
0,0,0,A,10.06226866
0,0,0,A,6.051365194
0,0,0,A,9.562301233
0,0,0,A,8.852013156
0,0,0,A,2.934049366
0,0,0,A,4.409281605
0,0,0,A,7.7094377
0,0,0,A,9.070000846
8.262268,1,1,A,8.52012035
0,0,0,A,7.665613697
0,0,0,A,8.190569492
0,0,0,A,5.958373908
0,0,0,A,2.775597199
0,0,0,A,10.45806257
2.447502,1,1,A,4.126733433
0,0,0,A,8.578573574
0,0,0,A,6.121671408
0,0,0,A,7.484417342
0,0,0,A,8.876824172
0,0,0,A,6.312515229
0,0,0,A,7.640116014
0,0,0,A,-0.683411241
0,0,0,A,7.206682671
0,0,0,A,3.465803633
0,0,0,A,6.173942342
0,0,0,A,4.29728188
0,0,0,A,5.884227352
0,0,0,A,7.745071702
0,0,0,A,6.063843461
0,0,0,A,8.112912287
0,0,0,A,9.012056939
0,0,0,A,6.393130565
0,0,0,A,9.804963515
0,0,0,A,6.934275365
0,0,0,A,8.738253559
0,0,0,A,7.283764621
0,0,0,A,6.179271981
0,0,0,A,9.618944563
0,0,0,A,10.00475222
0,0,0,A,8.468342816
0,0,0,A,8.345283636
0,0,0,A,4.435957084
0,0,0,A,6.570550244
0,0,0,A,4.777058525
0,0,0,A,5.308371687
0,0,0,A,5.385237632
0,0,0,A,6.736467089
0,0,0,A,8.287899067
0,0,0,A,9.457727533
0,0,0,A,8.144849193
0,0,0,A,8.872076609
0,0,0,A,11.35073161
0,0,0,A,8.710077413
0,0,0,A,7.947095486
0,0,0,A,9.169540494
0,0,0,A,10.02045919
0,0,0,A,5.500629772
0,0,0,A,5.846305971
0,0,0,A,6.541851139
0,0,0,A,6.385115643
0,0,0,A,5.442026481
0,0,0,A,7.222071321
0,0,0,A,5.810890247
0,0,0,A,8.259975306
0,0,0,A,7.158747753
0,0,0,A,8.044081728
0,0,0,A,8.62219294
0,0,0,A,6.731990101
0,0,0,A,3.405149432
0,0,0,A,3.668539097
0,0,0,A,8.924404387
0,0,0,A,3.556853148
0,0,0,A,5.004368535
0,0,0,A,8.370908649
0,0,0,A,4.071099642
0,0,0,A,7.076133801
0,0,0,A,6.432905042
0,0,0,A,6.812380338
0,0,0,A,8.286016413
0,0,0,A,5.039552338
0,0,0,A,6.285835202
0,0,0,A,5.044490894
0,0,0,A,7.903842192
0,0,0,A,7.331604042
0,0,0,A,7.350698883
0,0,0,A,5.236157808
0,0,0,A,10.15758371
0,0,0,A,8.952057573
0,0,0,A,5.491089173
0,0,0,A,8.412226993
0,0,0,A,8.834005161
0,0,0,A,8.795210665
0,0,0,A,5.91218522
0,0,0,A,12.38610038
0,0,0,A,6.498863872
0,0,0,A,6.33017989
0,0,0,A,5.638559191
0,0,0,A,8.543921826
0,0,0,A,7.636091499
0,0,0,A,6.609610768
0,0,0,A,7.354427812
0,0,0,A,6.428282536
0,0,0,A,1.362588041
0,0,0,A,9.770607352
0,0,0,A,7.098339115
0,0,0,A,5.946439064
0,0,0,A,8.824009814
0,0,0,A,6.072883838
0,0,0,A,5.40907094
0,0,0,A,4.257864379
0,0,0,A,4.402892404
0,0,0,A,9.259348548
0,0,0,A,7.218685727
0,0,0,A,8.542066457
0,0,0,A,4.433169483
0,0,0,A,5.147045517
0,0,0,A,10.60956619
0,0,0,A,7.753111635
0,0,0,A,7.813574843
0,0,0,A,6.375966127
0,0,0,A,7.922009349
0,0,0,A,8.323114702
0,0,0,A,4.435261321
0,0,0,A,6.840792952
0,0,0,A,5.657017386
0,0,0,A,5.32884896
0,0,0,A,3.982414814
1.99,1,1,A,11.43611498
0,0,0,A,5.316452547
0,0,0,A,7.433522018
0,0,0,A,11.50494554
0,0,0,A,8.016826445
0,0,0,A,7.315792477
0,0,0,A,6.038845999
0,0,0,A,7.096042641
0,0,0,A,6.588535502
0,0,0,A,0.705423549
0,0,0,A,6.882661541
0,0,0,A,7.986819941
0,0,0,A,8.093139872
0,0,0,A,6.782392024
0,0,0,A,10.99262717
0,0,0,A,4.050372258
0,0,0,A,6.792084964
0,0,0,A,9.548458724
0,0,0,A,6.674598712
0,0,0,A,8.253079063
0,0,0,A,5.089642759
0,0,0,A,5.212558694
